sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_285,285,1,1,4,Design
RandomTask_258,258,1,1,3,Design
RandomTask_13,13,1,1,6,BackEnd FrontEnd
RandomTask_379,379,1,1,2,BackEnd Design
RandomTask_321,321,1,1,1,BackEnd FrontEnd
RandomTask_48,48,1,1,7,Design FrontEnd
RandomTask_287,287,1,1,4,BackEnd Design FrontEnd
RandomTask_58,58,1,1,3,BackEnd Design FrontEnd
RandomTask_162,162,1,1,6,BackEnd Design FrontEnd
RandomTask_289,289,1,2,2,BackEnd
RandomTask_263,263,1,2,1,BackEnd Design
RandomTask_154,154,1,3,7,FrontEnd
RandomTask_173,173,1,3,4,Design
RandomTask_182,182,1,3,3,BackEnd
RandomTask_134,134,1,3,6,BackEnd FrontEnd
RandomTask_148,148,1,4,4,Design FrontEnd
RandomTask_153,153,1,4,3,BackEnd Design
RandomTask_71,71,1,5,2,BackEnd
RandomTask_119,119,1,5,1,Design
RandomTask_21,21,1,5,7,FrontEnd
RandomTask_383,383,1,6,6,Design
RandomTask_291,291,1,4,4,BackEnd Design FrontEnd
RandomTask_39,39,1,5,7,BackEnd Design
RandomTask_293,293,1,5,6,BackEnd FrontEnd
RandomTask_55,55,1,7,3,BackEnd
RandomTask_174,174,1,7,2,BackEnd
RandomTask_124,124,1,7,1,BackEnd
RandomTask_156,156,1,5,4,BackEnd FrontEnd
RandomTask_339,339,1,6,6,Design FrontEnd
RandomTask_168,168,1,6,3,Design FrontEnd
RandomTask_130,130,1,6,2,BackEnd FrontEnd
RandomTask_33,33,1,8,7,BackEnd
RandomTask_98,98,1,6,4,BackEnd FrontEnd
RandomTask_82,82,1,10,1,Design
RandomTask_377,377,1,5,2,BackEnd Design FrontEnd
RandomTask_198,198,1,6,6,Design FrontEnd
RandomTask_216,216,1,6,3,BackEnd FrontEnd
RandomTask_264,264,1,7,7,BackEnd FrontEnd
RandomTask_74,74,1,7,4,BackEnd Design
RandomTask_9,9,1,6,6,BackEnd Design FrontEnd
RandomTask_120,120,1,6,3,BackEnd Design FrontEnd
RandomTask_15,15,1,8,1,BackEnd Design
RandomTask_40,40,1,6,4,BackEnd Design FrontEnd
RandomTask_1,1,1,8,7,BackEnd Design
RandomTask_222,222,1,10,2,BackEnd
RandomTask_199,199,1,8,6,BackEnd Design
RandomTask_272,272,1,9,3,Design FrontEnd
RandomTask_259,259,1,9,1,BackEnd Design
RandomTask_186,186,1,7,7,BackEnd Design FrontEnd
RandomTask_16,16,1,9,4,BackEnd FrontEnd
RandomTask_356,356,1,10,2,BackEnd FrontEnd
RandomTask_105,105,1,8,6,BackEnd Design FrontEnd
RandomTask_330,330,1,6,4,BackEnd Design FrontEnd
RandomTask_330,330,1,4,2,BackEnd Design FrontEnd
RandomTask_372,372,1,10,3,Design FrontEnd
