sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_76,76,1,1,7,FrontEnd
RandomTask_273,273,1,1,4,Design
RandomTask_292,292,1,1,1,BackEnd Design FrontEnd
RandomTask_267,267,1,1,2,BackEnd
RandomTask_350,350,1,2,4,Design FrontEnd
RandomTask_234,234,1,3,7,FrontEnd
RandomTask_173,173,1,3,1,Design
RandomTask_8,8,1,2,3,Design FrontEnd
RandomTask_22,22,1,3,2,BackEnd FrontEnd
RandomTask_328,328,1,5,6,BackEnd
RandomTask_149,149,1,3,4,BackEnd Design
RandomTask_373,373,1,5,1,Design
RandomTask_200,200,1,5,3,BackEnd
RandomTask_5,5,1,6,7,FrontEnd
RandomTask_332,332,1,5,6,BackEnd
RandomTask_88,88,1,5,4,Design
RandomTask_51,51,1,6,2,FrontEnd
RandomTask_238,238,1,3,1,BackEnd Design FrontEnd
RandomTask_153,153,1,4,4,BackEnd Design
RandomTask_101,101,1,6,3,BackEnd
RandomTask_333,333,1,6,7,FrontEnd
RandomTask_7,7,1,6,1,Design
RandomTask_181,181,1,8,6,BackEnd
RandomTask_145,145,1,9,2,FrontEnd
RandomTask_227,227,1,5,3,BackEnd FrontEnd
RandomTask_3,3,1,7,4,Design
RandomTask_56,56,1,6,7,Design FrontEnd
RandomTask_84,84,1,6,6,BackEnd Design
RandomTask_357,357,1,9,1,Design
RandomTask_112,112,1,6,2,BackEnd Design FrontEnd
RandomTask_142,142,1,9,4,BackEnd Design
RandomTask_223,223,1,9,6,BackEnd Design
RandomTask_26,26,1,9,7,BackEnd FrontEnd
RandomTask_73,73,1,10,1,Design FrontEnd
RandomTask_224,224,1,10,3,Design
RandomTask_276,276,1,10,2,Design FrontEnd
RandomTask_61,61,1,9,4,BackEnd Design
RandomTask_344,344,1,10,6,BackEnd Design
RandomTask_250,250,1,9,7,BackEnd Design FrontEnd
RandomTask_290,290,1,9,1,BackEnd Design FrontEnd
RandomTask_108,108,1,10,3,BackEnd Design FrontEnd
