sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_324,324,1,1,1,BackEnd
RandomTask_400,400,1,1,4,BackEnd FrontEnd
RandomTask_289,289,1,2,6,BackEnd
RandomTask_53,53,1,3,3,Design
RandomTask_381,381,1,3,1,Design
RandomTask_114,114,1,2,4,Design FrontEnd
RandomTask_273,273,1,1,7,Design
RandomTask_352,352,1,1,2,BackEnd Design
RandomTask_79,79,1,2,6,Design FrontEnd
RandomTask_286,286,1,5,3,Design
RandomTask_386,386,1,5,1,BackEnd
RandomTask_347,347,1,5,4,FrontEnd
RandomTask_333,333,1,6,7,FrontEnd
RandomTask_245,245,1,6,6,Design
RandomTask_390,390,1,4,2,Design FrontEnd
RandomTask_2,2,1,6,3,Design
RandomTask_101,101,1,6,1,BackEnd
RandomTask_178,178,1,3,4,BackEnd Design FrontEnd
RandomTask_159,159,1,7,6,Design
RandomTask_366,366,1,5,7,Design FrontEnd
RandomTask_349,349,1,6,3,BackEnd Design
RandomTask_163,163,1,7,1,BackEnd Design
RandomTask_198,198,1,6,2,Design FrontEnd
RandomTask_374,374,1,7,4,BackEnd FrontEnd
RandomTask_86,86,1,10,6,BackEnd
RandomTask_47,47,1,10,3,BackEnd
RandomTask_23,23,1,10,1,Design
RandomTask_341,341,1,6,6,Design
RandomTask_17,17,1,10,7,Design FrontEnd
RandomTask_308,308,1,10,2,BackEnd Design FrontEnd
RandomTask_341,341,1,4,4,Design
