sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_267,267,1,1,3,BackEnd
RandomTask_305,305,1,1,4,Design FrontEnd
RandomTask_58,58,1,1,2,BackEnd Design FrontEnd
RandomTask_180,180,1,2,6,BackEnd
RandomTask_125,125,1,3,1,BackEnd
RandomTask_154,154,1,3,7,FrontEnd
RandomTask_237,237,1,3,3,BackEnd
RandomTask_131,131,1,3,4,FrontEnd
RandomTask_364,364,1,2,2,BackEnd FrontEnd
RandomTask_359,359,1,2,6,BackEnd FrontEnd
RandomTask_387,387,1,2,1,BackEnd Design FrontEnd
RandomTask_365,365,1,3,7,BackEnd FrontEnd
RandomTask_71,71,1,5,3,BackEnd
RandomTask_333,333,1,6,4,FrontEnd
RandomTask_190,190,1,5,6,BackEnd
RandomTask_171,171,1,6,2,FrontEnd
RandomTask_146,146,1,6,1,Design
RandomTask_281,281,1,3,3,BackEnd Design FrontEnd
RandomTask_5,5,1,6,7,FrontEnd
RandomTask_193,193,1,4,4,Design FrontEnd
RandomTask_312,312,1,4,3,BackEnd Design FrontEnd
RandomTask_309,309,1,7,6,Design
RandomTask_14,14,1,8,1,BackEnd
RandomTask_244,244,1,10,2,FrontEnd
RandomTask_317,317,1,6,7,Design FrontEnd
RandomTask_9,9,1,6,1,BackEnd Design FrontEnd
RandomTask_188,188,1,7,4,Design FrontEnd
RandomTask_288,288,1,10,3,BackEnd
RandomTask_340,340,1,10,6,Design
RandomTask_264,264,1,7,2,BackEnd FrontEnd
RandomTask_132,132,1,7,7,BackEnd FrontEnd
RandomTask_297,297,1,8,1,Design FrontEnd
RandomTask_233,233,1,8,4,BackEnd FrontEnd
RandomTask_176,176,1,10,3,Design FrontEnd
